uid,treatment,sessid,date,forumid,messageforumid,crop,topic,messagedate,duration,educ,village,age,weekno,year
1023017,1,1319032253,10/19/2011,Announcements,6641,,,10/10/2011,179,8,MOTA KANGHASAR,26,43,2011
1023017,1,1319032253,10/19/2011,Announcements,6641,,,10/10/2011,179,8,MOTA KANGHASAR,26,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6933,,,10/18/2011,140,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,7,TRAMBODA,40,43,2011
1039023,1,1319035277,10/19/2011,Questions and Answers,6933,,,10/18/2011,140,7,TRAMBODA,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6476,Cumin,Crop Planning,10/4/2011,19,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6476,Cumin,Crop Planning,10/4/2011,19,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6476,Cumin,Crop Planning,10/4/2011,19,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6476,Cumin,Crop Planning,10/4/2011,19,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6479,Cumin,Crop Planning,10/4/2011,181,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6479,Cumin,Crop Planning,10/4/2011,181,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6479,Cumin,Crop Planning,10/4/2011,181,7,HIRASAR,40,43,2011
1010033,1,1319039313,10/19/2011,Questions and Answers,6479,Cumin,Crop Planning,10/4/2011,181,7,HIRASAR,40,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6933,,,10/18/2011,140,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,6,PIPLIYA (DHORA),24,43,2011
1031028,1,1319040735,10/19/2011,Questions and Answers,6933,,,10/18/2011,140,6,PIPLIYA (DHORA),24,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5435,Cotton,Fertilizers/Bio-organic,9/13/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5435,,,9/13/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5435,Cotton,Fertilizers/Bio-organic,9/13/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5435,,,9/13/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5388,,,9/12/2011,60,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5388,Other,Other,9/12/2011,60,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5388,Other,Other,9/12/2011,60,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5388,,,9/12/2011,60,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5408,,,9/13/2011,50,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5408,Other,Other,9/13/2011,50,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5408,Other,Other,9/13/2011,50,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5408,,,9/13/2011,50,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5887,,,9/21/2011,44,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5887,Cotton,Irrigation,9/21/2011,44,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5887,,,9/21/2011,44,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5887,Cotton,Irrigation,9/21/2011,44,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,6740,Cotton,Pests,10/12/2011,72,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,6740,,,10/12/2011,72,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,6740,,,10/12/2011,72,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,6740,Cotton,Pests,10/12/2011,72,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5387,Other,Other,9/12/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5387,,,9/12/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5387,Other,Other,9/12/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5387,,,9/12/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5334,Cotton,Fertilizers/Bio-organic,9/12/2011,35,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5334,,,9/12/2011,35,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5334,,,9/12/2011,35,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,5334,Cotton,Fertilizers/Bio-organic,9/12/2011,35,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4819,Cotton,Pests,9/3/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4819,,,9/3/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4819,Cotton,Pests,9/3/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4819,,,9/3/2011,91,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4599,Cotton,Pests,9/1/2011,17,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4599,Cotton,Pests,9/1/2011,17,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4599,,,9/1/2011,17,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4599,,,9/1/2011,17,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4520,,,8/31/2011,25,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4520,,,8/31/2011,25,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4520,,,8/31/2011,25,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4520,,,8/31/2011,25,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4464,Cotton,Fertilizers/Bio-organic,8/31/2011,6,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4464,Cotton,Fertilizers/Bio-organic,8/31/2011,6,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4464,Cotton,Fertilizers/Bio-organic,8/31/2011,6,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319041529,10/19/2011,Experience Sharing,4464,Cotton,Fertilizers/Bio-organic,8/31/2011,6,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,7,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,7,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,7,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,7,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6914,,,10/18/2011,156,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6914,,,10/18/2011,156,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6914,Cotton,Diseases,10/18/2011,156,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6914,Cotton,Diseases,10/18/2011,156,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6904,Other,Seeds,10/18/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6904,,,10/18/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6904,,,10/18/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6904,Other,Seeds,10/18/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6964,,,10/19/2011,26,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6964,,,10/19/2011,26,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6964,,,10/19/2011,26,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6964,,,10/19/2011,26,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6905,Cotton,Diseases,10/18/2011,71,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6905,Cotton,Diseases,10/18/2011,71,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6905,,,10/18/2011,71,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6905,,,10/18/2011,71,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,19,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,19,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,19,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,19,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6765,Other,Weather,10/13/2011,27,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6765,Other,Weather,10/13/2011,27,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6765,Other,Weather,10/13/2011,27,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6765,Other,Weather,10/13/2011,27,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6691,Cotton,Pests,10/11/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6691,Cotton,Pests,10/11/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6691,Cotton,Pests,10/11/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6691,Cotton,Pests,10/11/2011,28,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6673,Cotton,Pests,10/10/2011,62,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6673,Cotton,Pests,10/10/2011,62,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6673,Cotton,Pests,10/10/2011,62,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319042329,10/19/2011,Questions and Answers,6673,Cotton,Pests,10/10/2011,62,0,PIPLIYA (DHORA),32,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,88,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,88,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,88,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6718,Cotton,Diseases,10/12/2011,88,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5435,Cotton,Fertilizers/Bio-organic,9/13/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5435,,,9/13/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5435,,,9/13/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5435,Cotton,Fertilizers/Bio-organic,9/13/2011,40,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5490,,,9/14/2011,22,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5490,,,9/14/2011,22,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5490,,,9/14/2011,22,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5490,,,9/14/2011,22,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5388,Other,Other,9/12/2011,90,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5388,,,9/12/2011,90,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5388,Other,Other,9/12/2011,90,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5388,,,9/12/2011,90,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5387,,,9/12/2011,91,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5387,Other,Other,9/12/2011,91,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5387,,,9/12/2011,91,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5387,Other,Other,9/12/2011,91,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5334,,,9/12/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5334,Cotton,Fertilizers/Bio-organic,9/12/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5334,Cotton,Fertilizers/Bio-organic,9/12/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,5334,,,9/12/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,4819,,,9/3/2011,85,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,4819,Cotton,Pests,9/3/2011,85,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,4819,,,9/3/2011,85,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Experience Sharing,4819,Cotton,Pests,9/3/2011,85,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,41,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6855,Other,Seeds,10/16/2011,36,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,20,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6933,,,10/18/2011,140,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6933,,,10/18/2011,140,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6933,Cotton,Diseases,10/18/2011,140,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,0,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,0,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,0,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,0,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6983,,,10/19/2011,19,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6983,,,10/19/2011,19,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6983,,,10/19/2011,19,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6983,,,10/19/2011,19,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6936,Other,Crop Planning,10/18/2011,21,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,7,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,7,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,7,0,DHAJALA,37.5,43,2011
2007011,2,1319069568,10/20/2011,Questions and Answers,6931,Cotton,Diseases,10/18/2011,7,0,DHAJALA,37.5,43,2011
1031025,1,1319083173,10/20/2011,Radio,5103,,,9/7/2011,892,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319083173,10/20/2011,Radio,5103,,,9/7/2011,892,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319083173,10/20/2011,Radio,5103,,,9/7/2011,892,0,PIPLIYA (DHORA),32,43,2011
1031025,1,1319083173,10/20/2011,Radio,5103,,,9/7/2011,892,0,PIPLIYA (DHORA),32,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6998,Cotton,Other,10/19/2011,31,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6998,Cotton,,10/19/2011,31,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6998,Cotton,,10/19/2011,31,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6998,Cotton,Other,10/19/2011,31,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6996,Cotton,Weather,10/19/2011,30,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6996,Cotton,Weather,10/19/2011,30,8,KHERANA,24,43,2011
1016011,1,1319085333,10/20/2011,Questions and Answers,6996,Cotton,Weather,10/19/2011,30,8,KHERANA,24,43,2011
